school_id,pupil_id,grade,subject,score
581940,557,Grade 2,Kiswahili,1
581940,557,Grade 2,Math,1
28860,558,Grade 3,Kiswahili,0
28860,558,Grade 3,Math,0
28860,558,Grade 3,Fluency,21
223545,559,Grade 2,Math,1
223545,559,Grade 2,Kiswahili,1
223545,559,Grade 2,Fluency,55
403506,561,Grade 3,Kiswahili,1
403506,561,Grade 3,Math,1
403506,561,Grade 3,Fluency,179
259688,562,Grade 1,Math,1
259688,562,Grade 1,Fluency,51
259688,562,Grade 1,Kiswahili,1
75848,563,Grade 3,Fluency,63
75848,563,Grade 3,Kiswahili,1
75848,563,Grade 3,Math,1
909600,564,Grade 5,Fluency,122
909600,564,Grade 5,Kiswahili,1
909600,564,Grade 5,Math,1
108210,566,Grade 2,Kiswahili,1
108210,566,Grade 2,Fluency,14
108210,566,Grade 2,Math,1
7956,568,Grade 2,Kiswahili,0
7956,568,Grade 2,Fluency,44
7956,568,Grade 2,Math,1
822894,569,Grade 1,Math,0
822894,569,Grade 1,Fluency,58
822894,569,Grade 1,Kiswahili,1
628537,571,Grade 2,Fluency,171
628537,571,Grade 2,Math,1
628537,571,Grade 2,Kiswahili,1
10904,573,Grade 1,Fluency,54
10904,573,Grade 1,Kiswahili,1
10904,573,Grade 1,Math,1
401898,575,Grade 3,Fluency,161
401898,575,Grade 3,Kiswahili,1
401898,575,Grade 3,Math,1
324884,579,Grade 3,Kiswahili,1
324884,579,Grade 3,Fluency,131
324884,579,Grade 3,Math,1
646056,581,Grade 2,Fluency,160
646056,581,Grade 2,Kiswahili,1
646056,581,Grade 2,Math,1
447445,583,Grade 1,Math,1
447445,583,Grade 1,Fluency,55
447445,583,Grade 1,Kiswahili,1
329344,584,Grade 4,Kiswahili,1
329344,584,Grade 4,Math,1
329344,584,Grade 4,Fluency,226
326599,585,Grade 4,Kiswahili,1
326599,585,Grade 4,Fluency,53
326599,585,Grade 4,Math,1
329344,586,Grade 3,Math,1
329344,586,Grade 3,Fluency,41
329344,586,Grade 3,Kiswahili,1
46684,588,Grade 3,Fluency,224
46684,588,Grade 3,Math,1
46684,588,Grade 3,Kiswahili,1
293664,591,Grade 2,Math,1
293664,591,Grade 2,Kiswahili,1
293664,591,Grade 2,Fluency,219
108210,592,Grade 1,Kiswahili,0
108210,592,Grade 1,Math,0
108210,592,Grade 1,Fluency,4
75848,597,Grade 5,Math,1
75848,597,Grade 5,Fluency,136
75848,597,Grade 5,Kiswahili,1
607904,599,Grade 5,Math,1
607904,599,Grade 5,Kiswahili,1
607904,599,Grade 5,Fluency,261
601798,600,Grade 4,Kiswahili,1
601798,600,Grade 4,Fluency,221
601798,600,Grade 4,Math,0
326599,602,Grade 3,Kiswahili,1
326599,602,Grade 3,Math,0
326599,602,Grade 3,Fluency,45
565811,606,Grade 2,Math,1
565811,606,Grade 2,Fluency,47
565811,606,Grade 2,Kiswahili,0
628537,609,Grade 1,Math,1
628537,609,Grade 1,Fluency,90
628537,609,Grade 1,Kiswahili,1
28860,613,Grade 4,Math,1
28860,613,Grade 4,Kiswahili,1
28860,613,Grade 4,Fluency,35
592421,617,Grade 3,Math,1
592421,617,Grade 3,Kiswahili,1
592421,617,Grade 3,Fluency,68
363280,619,Grade 2,Math,
363280,619,Grade 2,Fluency,
363280,619,Grade 2,Kiswahili,1
273888,621,Grade 1,Fluency,40
273888,621,Grade 1,Math,1
273888,621,Grade 1,Kiswahili,1
34092,622,Grade 5,Fluency,24
34092,622,Grade 5,Kiswahili,1
34092,622,Grade 5,Math,0
5502,624,Grade 2,Kiswahili,1
5502,624,Grade 2,Math,1
5502,624,Grade 2,Fluency,59
286984,627,Grade 3,Math,1
286984,627,Grade 3,Kiswahili,0
286984,627,Grade 3,Fluency,70
30690,630,Grade 1,Fluency,10
30690,630,Grade 1,Kiswahili,0
30690,630,Grade 1,Math,1
25434,632,Grade 5,Math,1
25434,632,Grade 5,Fluency,210
25434,632,Grade 5,Kiswahili,1
196896,639,Grade 4,Kiswahili,
196896,639,Grade 4,Fluency,
196896,639,Grade 4,Math,
32940,641,Grade 2,Kiswahili,0
32940,641,Grade 2,Math,1
32940,641,Grade 2,Fluency,130
47025,643,Grade 2,Fluency,169
47025,643,Grade 2,Math,1
47025,643,Grade 2,Kiswahili,1
792,646,Grade 1,Math,1
792,646,Grade 1,Fluency,36
792,646,Grade 1,Kiswahili,1
286984,647,Grade 3,Fluency,77
286984,647,Grade 3,Math,1
286984,647,Grade 3,Kiswahili,1
489918,651,Grade 5,Kiswahili,1
489918,651,Grade 5,Math,1
489918,651,Grade 5,Fluency,113
491645,654,Grade 5,Math,1
491645,654,Grade 5,Kiswahili,1
491645,654,Grade 5,Fluency,176
53103,655,Grade 2,Fluency,172
53103,655,Grade 2,Math,1
53103,655,Grade 2,Kiswahili,1
196896,658,Grade 3,Math,1
196896,658,Grade 3,Fluency,56
196896,658,Grade 3,Kiswahili,1
73360,663,Grade 1,Fluency,53
73360,663,Grade 1,Kiswahili,1
73360,663,Grade 1,Math,1
403506,665,Grade 1,Fluency,38
403506,665,Grade 1,Math,1
403506,665,Grade 1,Kiswahili,0
35175,668,Grade 2,Math,1
35175,668,Grade 2,Fluency,143
35175,668,Grade 2,Kiswahili,1
359640,671,Grade 3,Kiswahili,1
359640,671,Grade 3,Fluency,76
359640,671,Grade 3,Math,0
563568,672,Grade 1,Math,0
563568,672,Grade 1,Kiswahili,1
563568,672,Grade 1,Fluency,10
47025,674,Grade 1,Fluency,15
47025,674,Grade 1,Math,1
47025,674,Grade 1,Kiswahili,1
419336,680,Grade 2,Kiswahili,0
419336,680,Grade 2,Fluency,14
419336,680,Grade 2,Math,1
83388,681,Grade 1,Kiswahili,1
83388,681,Grade 1,Math,1
83388,681,Grade 1,Fluency,81
46528,685,Grade 4,Math,1
46528,685,Grade 4,Fluency,57
46528,685,Grade 4,Kiswahili,1
822894,686,Grade 2,Math,1
822894,686,Grade 2,Fluency,142
822894,686,Grade 2,Kiswahili,1
792,690,Grade 5,Fluency,221
792,690,Grade 5,Math,1
792,690,Grade 5,Kiswahili,1
25434,692,Grade 1,Math,1
25434,692,Grade 1,Fluency,14
25434,692,Grade 1,Kiswahili,0
9342,694,Grade 2,Fluency,48
9342,694,Grade 2,Math,1
9342,694,Grade 2,Kiswahili,1
223941,695,Grade 5,Fluency,213
223941,695,Grade 5,Kiswahili,1
223941,695,Grade 5,Math,1
304425,696,Grade 5,Kiswahili,1
304425,696,Grade 5,Math,0
304425,696,Grade 5,Fluency,126
73360,697,Grade 1,Kiswahili,0
73360,697,Grade 1,Fluency,23
73360,697,Grade 1,Math,1
49698,698,Grade 3,Math,1
49698,698,Grade 3,Kiswahili,1
49698,698,Grade 3,Fluency,225
73360,701,Grade 4,Math,1
73360,701,Grade 4,Fluency,150
73360,701,Grade 4,Kiswahili,1
304425,703,Grade 2,Kiswahili,0
304425,703,Grade 2,Fluency,47
304425,703,Grade 2,Math,1
75848,705,Grade 2,Kiswahili,1
75848,705,Grade 2,Fluency,102
75848,705,Grade 2,Math,1
324884,708,Grade 2,Fluency,88
324884,708,Grade 2,Kiswahili,1
324884,708,Grade 2,Math,1
592421,712,Grade 2,Kiswahili,1
592421,712,Grade 2,Math,1
592421,712,Grade 2,Fluency,87
363825,713,Grade 1,Fluency,56
363825,713,Grade 1,Kiswahili,0
363825,713,Grade 1,Math,1
858450,714,Grade 5,Math,1
858450,714,Grade 5,Fluency,213
858450,714,Grade 5,Kiswahili,1
324884,715,Grade 1,Fluency,75
324884,715,Grade 1,Math,1
324884,715,Grade 1,Kiswahili,1
56803,717,Grade 4,Fluency,105
56803,717,Grade 4,Math,1
56803,717,Grade 4,Kiswahili,1
489918,718,Grade 1,Fluency,141
489918,718,Grade 1,Math,1
489918,718,Grade 1,Kiswahili,1
36848,719,Grade 1,Kiswahili,1
36848,719,Grade 1,Fluency,59
36848,719,Grade 1,Math,1
273888,720,Grade 2,Kiswahili,1
273888,720,Grade 2,Fluency,140
273888,720,Grade 2,Math,1
628537,721,Grade 2,Kiswahili,1
628537,721,Grade 2,Fluency,168
628537,721,Grade 2,Math,1
273888,723,Grade 4,Fluency,170
273888,723,Grade 4,Kiswahili,1
273888,723,Grade 4,Math,0
165300,725,Grade 5,Fluency,151
165300,725,Grade 5,Kiswahili,1
165300,725,Grade 5,Math,1
609982,726,Grade 3,Math,1
609982,726,Grade 3,Kiswahili,1
609982,726,Grade 3,Fluency,155
283971,727,Grade 3,Math,0
283971,727,Grade 3,Fluency,104
283971,727,Grade 3,Kiswahili,0
168804,729,Grade 4,Fluency,113
168804,729,Grade 4,Kiswahili,1
168804,729,Grade 4,Math,1
230373,731,Grade 2,Kiswahili,1
230373,731,Grade 2,Fluency,102
230373,731,Grade 2,Math,1
88122,732,Grade 2,Kiswahili,1
88122,732,Grade 2,Fluency,41
88122,732,Grade 2,Math,1
406350,733,Grade 1,Math,1
406350,733,Grade 1,Kiswahili,1
406350,733,Grade 1,Fluency,63
36848,734,Grade 2,Fluency,66
36848,734,Grade 2,Math,1
36848,734,Grade 2,Kiswahili,1
175100,735,Grade 1,Math,
175100,735,Grade 1,Kiswahili,
175100,735,Grade 1,Fluency,
83388,736,Grade 1,Math,
83388,736,Grade 1,Fluency,
83388,736,Grade 1,Kiswahili,
34675,737,Grade 3,Math,1
34675,737,Grade 3,Kiswahili,1
34675,737,Grade 3,Fluency,126
991980,738,Grade 2,Kiswahili,1
991980,738,Grade 2,Math,1
991980,738,Grade 2,Fluency,214
196896,740,Grade 3,Kiswahili,1
196896,740,Grade 3,Math,1
196896,740,Grade 3,Fluency,46
324884,742,Grade 1,Kiswahili,1
324884,742,Grade 1,Math,1
324884,742,Grade 1,Fluency,25
419336,745,Grade 5,Fluency,189
419336,745,Grade 5,Math,1
419336,745,Grade 5,Kiswahili,1
991980,747,Grade 4,Math,1
991980,747,Grade 4,Kiswahili,1
991980,747,Grade 4,Fluency,198
9342,753,Grade 2,Fluency,51
9342,753,Grade 2,Kiswahili,1
9342,753,Grade 2,Math,1
359640,754,Grade 3,Fluency,49
359640,754,Grade 3,Kiswahili,1
359640,754,Grade 3,Math,0
563568,757,Grade 5,Kiswahili,1
563568,757,Grade 5,Fluency,266
563568,757,Grade 5,Math,1
403506,758,Grade 4,Fluency,168
403506,758,Grade 4,Math,1
403506,758,Grade 4,Kiswahili,1
447445,759,Grade 3,Math,1
447445,759,Grade 3,Kiswahili,1
447445,759,Grade 3,Fluency,277
304425,762,Grade 3,Math,1
304425,762,Grade 3,Kiswahili,1
304425,762,Grade 3,Fluency,144
230373,763,Grade 4,Fluency,173
230373,763,Grade 4,Kiswahili,1
230373,763,Grade 4,Math,1
108210,764,Grade 5,Math,1
108210,764,Grade 5,Fluency,119
108210,764,Grade 5,Kiswahili,1
363280,765,Grade 1,Kiswahili,
363280,765,Grade 1,Math,
363280,765,Grade 1,Fluency,
401898,767,Grade 1,Math,0
401898,767,Grade 1,Fluency,39
401898,767,Grade 1,Kiswahili,0
401280,768,Grade 5,Fluency,230
401280,768,Grade 5,Kiswahili,1
401280,768,Grade 5,Math,1
687400,771,Grade 3,Math,1
687400,771,Grade 3,Fluency,78
14475,777,Grade 4,Math,1
14475,777,Grade 4,Fluency,143
14475,777,Grade 4,Kiswahili,1
423500,782,Grade 1,Math,1
423500,782,Grade 1,Kiswahili,1
423500,782,Grade 1,Fluency,20
592421,783,Grade 2,Math,1
592421,783,Grade 2,Kiswahili,1
592421,783,Grade 2,Fluency,66
25263,784,Grade 4,Math,1
25263,784,Grade 4,Kiswahili,1
32940,785,Grade 3,Kiswahili,1
32940,785,Grade 3,Math,1
32940,785,Grade 3,Fluency,199
563568,786,Grade 1,Kiswahili,1
563568,786,Grade 1,Math,1
563568,786,Grade 1,Fluency,15
864156,788,Grade 4,Fluency,108
864156,788,Grade 4,Kiswahili,1
864156,788,Grade 4,Math,1
10904,790,Grade 1,Fluency,72
10904,790,Grade 1,Math,1
10904,790,Grade 1,Kiswahili,1
406350,791,Grade 4,Fluency,219
406350,791,Grade 4,Kiswahili,0
406350,791,Grade 4,Math,1
14475,792,Grade 2,Math,0
14475,792,Grade 2,Fluency,24
14475,792,Grade 2,Kiswahili,0
581940,793,Grade 4,Kiswahili,1
581940,793,Grade 4,Fluency,108
581940,793,Grade 4,Math,1
501872,794,Grade 5,Fluency,37
501872,794,Grade 5,Kiswahili,0
501872,794,Grade 5,Math,0
7956,801,Grade 5,Math,1
7956,801,Grade 5,Kiswahili,1
273888,803,Grade 5,Kiswahili,
273888,803,Grade 5,Math,
273888,803,Grade 5,Fluency,
7956,806,Grade 2,Kiswahili,0
7956,806,Grade 2,Math,0
7956,806,Grade 2,Fluency,15
273888,809,Grade 5,Fluency,151
273888,809,Grade 5,Kiswahili,1
273888,809,Grade 5,Math,1
25263,811,Grade 4,Math,1
25263,811,Grade 4,Kiswahili,1
958934,814,Grade 1,Fluency,132
958934,814,Grade 1,Math,1
958934,814,Grade 1,Kiswahili,1
423500,815,Grade 3,Kiswahili,1
423500,815,Grade 3,Math,0
423500,815,Grade 3,Fluency,90
201569,818,Grade 2,Fluency,30
201569,818,Grade 2,Math,1
201569,818,Grade 2,Kiswahili,1
759451,821,Grade 5,Fluency,168
759451,821,Grade 5,Kiswahili,1
759451,821,Grade 5,Math,1
42240,823,Grade 4,Fluency,95
42240,823,Grade 4,Kiswahili,1
42240,823,Grade 4,Math,1
56406,824,Grade 2,Math,1
56406,824,Grade 2,Fluency,15
56406,824,Grade 2,Kiswahili,0
792,825,Grade 1,Kiswahili,1
792,825,Grade 1,Math,1
792,825,Grade 1,Fluency,48
419336,827,Grade 1,Fluency,51
419336,827,Grade 1,Math,1
419336,827,Grade 1,Kiswahili,0
65520,828,Grade 3,Math,
65520,828,Grade 3,Kiswahili,
65520,828,Grade 3,Fluency,
609982,835,Grade 4,Math,1
609982,835,Grade 4,Fluency,280
609982,835,Grade 4,Kiswahili,1
49404,837,Grade 4,Math,0
49404,837,Grade 4,Fluency,75
49404,837,Grade 4,Kiswahili,0
17404,838,Grade 3,Math,1
17404,838,Grade 3,Fluency,51
17404,838,Grade 3,Kiswahili,0
359640,841,Grade 3,Math,1
359640,841,Grade 3,Kiswahili,1
359640,841,Grade 3,Fluency,128
65520,842,Grade 1,Math,1
65520,842,Grade 1,Fluency,62
65520,842,Grade 1,Kiswahili,1
363825,846,Grade 4,Fluency,197
363825,846,Grade 4,Kiswahili,1
363825,846,Grade 4,Math,1
687400,847,Grade 2,Math,1
687400,847,Grade 2,Fluency,90
687400,847,Grade 2,Kiswahili,1
401898,848,Grade 5,Fluency,276
401898,848,Grade 5,Kiswahili,1
401898,848,Grade 5,Math,1
822894,849,Grade 3,Math,1
822894,849,Grade 3,Kiswahili,1
822894,849,Grade 3,Fluency,229
83388,853,Grade 5,Fluency,138
83388,853,Grade 5,Math,1
83388,853,Grade 5,Kiswahili,1
173720,857,Grade 1,Math,1
173720,857,Grade 1,Kiswahili,0
173720,857,Grade 1,Fluency,28
616880,858,Grade 3,Math,1
616880,858,Grade 3,Kiswahili,1
616880,858,Grade 3,Fluency,117
201569,860,Grade 5,Kiswahili,1
201569,860,Grade 5,Math,1
201569,860,Grade 5,Fluency,200
293664,863,Grade 1,Kiswahili,
293664,863,Grade 1,Math,
293664,863,Grade 1,Fluency,
196896,865,Grade 2,Math,1
196896,865,Grade 2,Kiswahili,1
196896,865,Grade 2,Fluency,145
230373,866,Grade 3,Fluency,77
230373,866,Grade 3,Math,1
230373,866,Grade 3,Kiswahili,1
628537,868,Grade 4,Math,1
628537,868,Grade 4,Fluency,195
628537,868,Grade 4,Kiswahili,1
356775,870,Grade 3,Fluency,38
356775,870,Grade 3,Kiswahili,1
356775,870,Grade 3,Math,1
226128,871,Grade 2,Kiswahili,0
226128,871,Grade 2,Fluency,55
226128,871,Grade 2,Math,1
283971,873,Grade 3,Math,1
283971,873,Grade 3,Fluency,120
283971,873,Grade 3,Kiswahili,1
196896,876,Grade 5,Fluency,40
196896,876,Grade 5,Math,0
196896,876,Grade 5,Kiswahili,1
118338,877,Grade 4,Math,0
118338,877,Grade 4,Fluency,52
118338,877,Grade 4,Kiswahili,1
118338,879,Grade 4,Fluency,40
118338,879,Grade 4,Math,0
118338,879,Grade 4,Kiswahili,0
363825,882,Grade 5,Kiswahili,1
363825,882,Grade 5,Fluency,166
363825,882,Grade 5,Math,0
592421,887,Grade 4,Fluency,96
592421,887,Grade 4,Math,0
592421,887,Grade 4,Kiswahili,1
65520,893,Grade 1,Math,1
65520,893,Grade 1,Kiswahili,0
65520,893,Grade 1,Fluency,18
858450,895,Grade 2,Math,1
858450,895,Grade 2,Fluency,113
858450,895,Grade 2,Kiswahili,1
118338,896,Grade 5,Fluency,221
118338,896,Grade 5,Math,0
118338,896,Grade 5,Kiswahili,1
35175,897,Grade 4,Kiswahili,1
35175,897,Grade 4,Math,1
35175,897,Grade 4,Fluency,150
421680,900,Grade 2,Kiswahili,1
421680,900,Grade 2,Fluency,206
421680,900,Grade 2,Math,1
759451,903,Grade 3,Kiswahili,1
759451,903,Grade 3,Math,1
759451,903,Grade 3,Fluency,225
55770,905,Grade 1,Math,1
55770,905,Grade 1,Fluency,83
55770,905,Grade 1,Kiswahili,1
206948,906,Grade 1,Fluency,50
206948,906,Grade 1,Math,1
206948,906,Grade 1,Kiswahili,0
108210,907,Grade 1,Fluency,2
108210,907,Grade 1,Kiswahili,0
108210,907,Grade 1,Math,0
7956,910,Grade 4,Math,1
7956,910,Grade 4,Kiswahili,1
7956,910,Grade 4,Fluency,96
5502,912,Grade 2,Math,1
5502,912,Grade 2,Fluency,69
5502,912,Grade 2,Kiswahili,1
175100,913,Grade 2,Kiswahili,0
175100,913,Grade 2,Fluency,12
175100,913,Grade 2,Math,0
581940,915,Grade 3,Math,1
581940,915,Grade 3,Fluency,63
581940,915,Grade 3,Kiswahili,1
10904,917,Grade 1,Kiswahili,0
10904,917,Grade 1,Fluency,43
10904,917,Grade 1,Math,1
565811,919,Grade 4,Kiswahili,
565811,919,Grade 4,Fluency,
565811,919,Grade 4,Math,
858450,922,Grade 1,Fluency,150
858450,922,Grade 1,Math,1
858450,922,Grade 1,Kiswahili,1
39078,923,Grade 4,Kiswahili,1
39078,923,Grade 4,Fluency,100
39078,923,Grade 4,Math,1
10904,926,Grade 1,Math,1
10904,926,Grade 1,Fluency,65
10904,926,Grade 1,Kiswahili,1
491645,927,Grade 1,Kiswahili,1
491645,927,Grade 1,Math,1
491645,927,Grade 1,Fluency,108
32940,931,Grade 2,Math,1
32940,931,Grade 2,Kiswahili,1
32940,931,Grade 2,Fluency,163
34092,934,Grade 1,Fluency,
34092,934,Grade 1,Math,
34092,934,Grade 1,Kiswahili,
264915,935,Grade 1,Fluency,49
264915,935,Grade 1,Kiswahili,1
264915,935,Grade 1,Math,1
687400,937,Grade 1,Kiswahili,0
687400,937,Grade 1,Fluency,34
687400,937,Grade 1,Math,1
88122,939,Grade 2,Kiswahili,1
88122,939,Grade 2,Fluency,112
88122,939,Grade 2,Math,1
34675,943,Grade 2,Kiswahili,1
34675,943,Grade 2,Math,1
34675,943,Grade 2,Fluency,90
25434,946,Grade 1,Kiswahili,1
25434,946,Grade 1,Fluency,15
25434,946,Grade 1,Math,1
46528,951,Grade 5,Math,1
46528,951,Grade 5,Kiswahili,1
46528,951,Grade 5,Fluency,106
10904,953,Grade 2,Fluency,97
10904,953,Grade 2,Kiswahili,0
10904,953,Grade 2,Math,0
8084,956,Grade 5,Kiswahili,1
8084,956,Grade 5,Fluency,121
8084,956,Grade 5,Math,1
53103,958,Grade 4,Fluency,3
53103,958,Grade 4,Kiswahili,0
53103,958,Grade 4,Math,0
73360,961,Grade 2,Fluency,77
73360,961,Grade 2,Kiswahili,1
73360,961,Grade 2,Math,1
166905,962,Grade 4,Fluency,90
166905,962,Grade 4,Kiswahili,1
166905,962,Grade 4,Math,1
259688,963,Grade 3,Math,1
259688,963,Grade 3,Kiswahili,1
259688,963,Grade 3,Fluency,199
218688,964,Grade 2,Math,1
218688,964,Grade 2,Kiswahili,1
218688,964,Grade 2,Fluency,144
20972,966,Grade 4,Math,1
20972,966,Grade 4,Kiswahili,1
20972,966,Grade 4,Fluency,212
25263,969,Grade 3,Fluency,117
25263,969,Grade 3,Kiswahili,1
25263,969,Grade 3,Math,1
323877,971,Grade 1,Kiswahili,1
323877,971,Grade 1,Fluency,88
323877,971,Grade 1,Math,1
687400,978,Grade 3,Math,1
687400,978,Grade 3,Fluency,172
239870,984,Grade 4,Kiswahili,1
239870,984,Grade 4,Math,1
239870,984,Grade 4,Fluency,255
283971,987,Grade 3,Math,1
283971,987,Grade 3,Fluency,127
283971,987,Grade 3,Kiswahili,1
201569,990,Grade 2,Math,1
201569,990,Grade 2,Fluency,26
201569,990,Grade 2,Kiswahili,1
359640,993,Grade 3,Math,1
359640,993,Grade 3,Kiswahili,1
359640,993,Grade 3,Fluency,162
583940,994,Grade 5,Math,1
583940,994,Grade 5,Kiswahili,1
583940,994,Grade 5,Fluency,238
88122,995,Grade 3,Kiswahili,1
88122,995,Grade 3,Fluency,72
88122,995,Grade 3,Math,1
991980,996,Grade 4,Math,1
991980,996,Grade 4,Kiswahili,1
991980,996,Grade 4,Fluency,239
136992,998,Grade 4,Math,1
136992,998,Grade 4,Fluency,98
136992,998,Grade 4,Kiswahili,1
136992,1005,Grade 1,Math,1
136992,1005,Grade 1,Fluency,57
136992,1005,Grade 1,Kiswahili,1
958934,1007,Grade 2,Kiswahili,1
958934,1007,Grade 2,Fluency,170
958934,1007,Grade 2,Math,1
73360,1008,Grade 1,Math,1
73360,1008,Grade 1,Fluency,56
73360,1008,Grade 1,Kiswahili,1
7956,1009,Grade 4,Math,1
7956,1009,Grade 4,Kiswahili,1
7956,1009,Grade 4,Fluency,112
168804,1010,Grade 4,Kiswahili,1
168804,1010,Grade 4,Math,1
168804,1010,Grade 4,Fluency,123
419336,1013,Grade 1,Fluency,20
419336,1013,Grade 1,Kiswahili,1
419336,1013,Grade 1,Math,1
991980,1014,Grade 3,Math,1
991980,1014,Grade 3,Kiswahili,1
991980,1014,Grade 3,Fluency,264
36848,1017,Grade 4,Fluency,
36848,1017,Grade 4,Kiswahili,
36848,1017,Grade 4,Math,
273888,1021,Grade 5,Kiswahili,1
273888,1021,Grade 5,Math,1
273888,1021,Grade 5,Fluency,156
168804,1022,Grade 2,Fluency,63
168804,1022,Grade 2,Math,1
168804,1022,Grade 2,Kiswahili,1
601798,1028,Grade 5,Math,1
601798,1028,Grade 5,Kiswahili,1
601798,1028,Grade 5,Fluency,127
447445,1029,Grade 1,Kiswahili,1
447445,1029,Grade 1,Math,1
447445,1029,Grade 1,Fluency,105
283971,1030,Grade 2,Fluency,41
283971,1030,Grade 2,Kiswahili,0
283971,1030,Grade 2,Math,0
42240,1032,Grade 4,Kiswahili,1
42240,1032,Grade 4,Math,1
42240,1032,Grade 4,Fluency,182
609982,1036,Grade 5,Math,0
609982,1036,Grade 5,Fluency,173
609982,1036,Grade 5,Kiswahili,1
447445,1038,Grade 1,Math,1
447445,1038,Grade 1,Kiswahili,1
447445,1038,Grade 1,Fluency,75
239870,1039,Grade 2,Kiswahili,1
239870,1039,Grade 2,Fluency,216
239870,1039,Grade 2,Math,1
10904,1041,Grade 1,Fluency,1
10904,1041,Grade 1,Math,1
10904,1041,Grade 1,Kiswahili,0
257904,1042,Grade 4,Fluency,85
32940,1044,Grade 5,Fluency,136
32940,1044,Grade 5,Kiswahili,1
32940,1044,Grade 5,Math,1
175100,1048,Grade 5,Fluency,217
175100,1048,Grade 5,Math,1
175100,1048,Grade 5,Kiswahili,1
34675,1049,Grade 1,Math,1
34675,1049,Grade 1,Kiswahili,0
34675,1049,Grade 1,Fluency,0
401898,1054,Grade 1,Kiswahili,0
401898,1054,Grade 1,Fluency,102
401898,1054,Grade 1,Math,0
403506,1056,Grade 4,Fluency,64
403506,1056,Grade 4,Math,0
403506,1056,Grade 4,Kiswahili,1
108210,1059,Grade 3,Math,1
108210,1059,Grade 3,Kiswahili,1
108210,1059,Grade 3,Fluency,52
10904,1061,Grade 1,Math,1
10904,1061,Grade 1,Kiswahili,0
10904,1061,Grade 1,Fluency,0
49698,1065,Grade 1,Kiswahili,1
49698,1065,Grade 1,Math,1
49698,1065,Grade 1,Fluency,35
283971,1066,Grade 1,Kiswahili,1
283971,1066,Grade 1,Math,1
283971,1066,Grade 1,Fluency,58
173720,1067,Grade 2,Fluency,
173720,1067,Grade 2,Kiswahili,
173720,1067,Grade 2,Math,
314160,1069,Grade 1,Math,
314160,1069,Grade 1,Kiswahili,
314160,1069,Grade 1,Fluency,
264915,1070,Grade 3,Math,1
264915,1070,Grade 3,Fluency,308
264915,1070,Grade 3,Kiswahili,1
49698,1073,Grade 4,Fluency,105
49698,1073,Grade 4,Kiswahili,1
49698,1073,Grade 4,Math,1
55770,1074,Grade 4,Math,
55770,1074,Grade 4,Kiswahili,
55770,1074,Grade 4,Fluency,
9342,1075,Grade 3,Math,
9342,1075,Grade 3,Fluency,
9342,1075,Grade 3,Kiswahili,
963352,1076,Grade 4,Math,1
963352,1076,Grade 4,Fluency,101
963352,1076,Grade 4,Kiswahili,1
858450,1077,Grade 3,Math,
858450,1077,Grade 3,Kiswahili,
858450,1077,Grade 3,Fluency,
123695,1078,Grade 2,Math,1
123695,1078,Grade 2,Kiswahili,1
123695,1078,Grade 2,Fluency,40
36848,1086,Grade 3,Kiswahili,1
36848,1086,Grade 3,Math,1
36848,1086,Grade 3,Fluency,105
39078,1087,Grade 3,Math,1
39078,1087,Grade 3,Kiswahili,1
39078,1087,Grade 3,Fluency,221
293664,1092,Grade 2,Kiswahili,0
293664,1092,Grade 2,Fluency,167
293664,1092,Grade 2,Math,1
108210,1094,Grade 1,Fluency,
108210,1094,Grade 1,Kiswahili,
108210,1094,Grade 1,Math,
264915,1096,Grade 1,Fluency,26
264915,1096,Grade 1,Kiswahili,1
264915,1096,Grade 1,Math,1
359640,1099,Grade 2,Fluency,64
359640,1099,Grade 2,Kiswahili,0
359640,1099,Grade 2,Math,0
329344,1102,Grade 3,Math,1
329344,1102,Grade 3,Fluency,42
329344,1102,Grade 3,Kiswahili,1
40580,1108,Grade 1,Math,1
40580,1108,Grade 1,Fluency,76
40580,1108,Grade 1,Kiswahili,1
40580,1110,Grade 4,Kiswahili,1
40580,1110,Grade 4,Math,1
40580,1110,Grade 4,Fluency,110
166905,1111,Grade 4,Kiswahili,1
166905,1111,Grade 4,Math,1
166905,1111,Grade 4,Fluency,89
